"Electricity statistics (MW/GWh) by Country/area, Technology, Data Type, Grid connection and Year"

"Country/area";"Technology";"Data Type";"Grid connection";"Year";Electricity statistics (MW/GWh)
"Guatemala";"Biogas";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guatemala";"Biogas";"Electricity Generation (GWh)";"All";"2000";-
"Guatemala";"Biogas";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guatemala";"Biogas";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guatemala";"Geothermal energy";"Electricity Installed Capacity (MW)";"All";"2000";29.0000
"Guatemala";"Geothermal energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";29.0000
"Guatemala";"Geothermal energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guatemala";"Geothermal energy";"Electricity Generation (GWh)";"All";"2000";202.1800
"Guatemala";"Geothermal energy";"Electricity Generation (GWh)";"On-grid";"2000";202.1800
"Guatemala";"Geothermal energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guatemala";"Total Non-Renewable";"Electricity Installed Capacity (MW)";"All";"2000";914.2000
"Guatemala";"Total Non-Renewable";"Electricity Installed Capacity (MW)";"On-grid";"2000";914.2000
"Guatemala";"Total Non-Renewable";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guatemala";"Total Non-Renewable";"Electricity Generation (GWh)";"All";"2000";2402.8300
"Guatemala";"Total Non-Renewable";"Electricity Generation (GWh)";"On-grid";"2000";2402.8300
"Guatemala";"Total Non-Renewable";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guatemala";"Pumped storage";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guatemala";"Pumped storage";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guatemala";"Pumped storage";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guatemala";"Pumped storage";"Electricity Generation (GWh)";"All";"2000";-
"Guatemala";"Pumped storage";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guatemala";"Pumped storage";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guatemala";"Coal and peat";"Electricity Installed Capacity (MW)";"All";"2000";221.0000
"Guatemala";"Coal and peat";"Electricity Installed Capacity (MW)";"On-grid";"2000";221.0000
"Guatemala";"Coal and peat";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guatemala";"Coal and peat";"Electricity Generation (GWh)";"All";"2000";711.7150
"Guatemala";"Coal and peat";"Electricity Generation (GWh)";"On-grid";"2000";711.7150
"Guatemala";"Coal and peat";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guatemala";"Oil";"Electricity Installed Capacity (MW)";"All";"2000";693.2000
"Guatemala";"Oil";"Electricity Installed Capacity (MW)";"On-grid";"2000";693.2000
"Guatemala";"Oil";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guatemala";"Oil";"Electricity Generation (GWh)";"All";"2000";1691.1150
"Guatemala";"Oil";"Electricity Generation (GWh)";"On-grid";"2000";1691.1150
"Guatemala";"Oil";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guatemala";"Natural gas";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guatemala";"Natural gas";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guatemala";"Natural gas";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guatemala";"Natural gas";"Electricity Generation (GWh)";"All";"2000";-
"Guatemala";"Natural gas";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guatemala";"Natural gas";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guatemala";"Fossil fuels n.e.s.";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guatemala";"Fossil fuels n.e.s.";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guatemala";"Fossil fuels n.e.s.";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guatemala";"Fossil fuels n.e.s.";"Electricity Generation (GWh)";"All";"2000";-
"Guatemala";"Fossil fuels n.e.s.";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guatemala";"Fossil fuels n.e.s.";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guatemala";"Nuclear";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guatemala";"Nuclear";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guatemala";"Nuclear";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guatemala";"Nuclear";"Electricity Generation (GWh)";"All";"2000";-
"Guatemala";"Nuclear";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guatemala";"Nuclear";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guatemala";"Other non-renewable energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guatemala";"Other non-renewable energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guatemala";"Other non-renewable energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guatemala";"Other non-renewable energy";"Electricity Generation (GWh)";"All";"2000";-
"Guatemala";"Other non-renewable energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guatemala";"Other non-renewable energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Total Renewable";"Electricity Installed Capacity (MW)";"All";"2000";128.2200
"Guinea";"Total Renewable";"Electricity Installed Capacity (MW)";"On-grid";"2000";126.0000
"Guinea";"Total Renewable";"Electricity Installed Capacity (MW)";"Off-grid";"2000";2.2200
"Guinea";"Total Renewable";"Electricity Generation (GWh)";"All";"2000";511.0000
"Guinea";"Total Renewable";"Electricity Generation (GWh)";"On-grid";"2000";502.6870
"Guinea";"Total Renewable";"Electricity Generation (GWh)";"Off-grid";"2000";8.3130
"Guinea";"Solar photovoltaic";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Solar photovoltaic";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Solar photovoltaic";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Solar photovoltaic";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Solar photovoltaic";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Solar photovoltaic";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Solar thermal energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Solar thermal energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Solar thermal energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Solar thermal energy";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Solar thermal energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Solar thermal energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Onshore wind energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Onshore wind energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Onshore wind energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Onshore wind energy";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Onshore wind energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Onshore wind energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Offshore wind energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Offshore wind energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Offshore wind energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Offshore wind energy";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Offshore wind energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Offshore wind energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Renewable hydropower";"Electricity Installed Capacity (MW)";"All";"2000";128.2200
"Guinea";"Renewable hydropower";"Electricity Installed Capacity (MW)";"On-grid";"2000";126.0000
"Guinea";"Renewable hydropower";"Electricity Installed Capacity (MW)";"Off-grid";"2000";2.2200
"Guinea";"Renewable hydropower";"Electricity Generation (GWh)";"All";"2000";511.0000
"Guinea";"Renewable hydropower";"Electricity Generation (GWh)";"On-grid";"2000";502.6870
"Guinea";"Renewable hydropower";"Electricity Generation (GWh)";"Off-grid";"2000";8.3130
"Guinea";"Mixed Hydro Plants";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Mixed Hydro Plants";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Mixed Hydro Plants";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Mixed Hydro Plants";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Mixed Hydro Plants";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Mixed Hydro Plants";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Marine energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Marine energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Marine energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Marine energy";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Marine energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Marine energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Solid biofuels";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Solid biofuels";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Solid biofuels";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Solid biofuels";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Solid biofuels";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Solid biofuels";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Renewable municipal waste";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Renewable municipal waste";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Renewable municipal waste";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Renewable municipal waste";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Renewable municipal waste";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Renewable municipal waste";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Liquid biofuels";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Liquid biofuels";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Liquid biofuels";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Liquid biofuels";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Liquid biofuels";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Liquid biofuels";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Biogas";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Biogas";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Biogas";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Biogas";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Biogas";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Biogas";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Geothermal energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Geothermal energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Geothermal energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Geothermal energy";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Geothermal energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Geothermal energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Total Non-Renewable";"Electricity Installed Capacity (MW)";"All";"2000";208.0000
"Guinea";"Total Non-Renewable";"Electricity Installed Capacity (MW)";"On-grid";"2000";208.0000
"Guinea";"Total Non-Renewable";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Total Non-Renewable";"Electricity Generation (GWh)";"All";"2000";402.0000
"Guinea";"Total Non-Renewable";"Electricity Generation (GWh)";"On-grid";"2000";402.0000
"Guinea";"Total Non-Renewable";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Pumped storage";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Pumped storage";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Pumped storage";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Pumped storage";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Pumped storage";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Pumped storage";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Coal and peat";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Coal and peat";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Coal and peat";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Coal and peat";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Coal and peat";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Coal and peat";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Oil";"Electricity Installed Capacity (MW)";"All";"2000";208.0000
"Guinea";"Oil";"Electricity Installed Capacity (MW)";"On-grid";"2000";208.0000
"Guinea";"Oil";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Oil";"Electricity Generation (GWh)";"All";"2000";402.0000
"Guinea";"Oil";"Electricity Generation (GWh)";"On-grid";"2000";402.0000
"Guinea";"Oil";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Natural gas";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Natural gas";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Natural gas";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Natural gas";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Natural gas";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Natural gas";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Fossil fuels n.e.s.";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Fossil fuels n.e.s.";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Fossil fuels n.e.s.";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Fossil fuels n.e.s.";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Fossil fuels n.e.s.";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Fossil fuels n.e.s.";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Nuclear";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Nuclear";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Nuclear";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Nuclear";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Nuclear";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Nuclear";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea";"Other non-renewable energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea";"Other non-renewable energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea";"Other non-renewable energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea";"Other non-renewable energy";"Electricity Generation (GWh)";"All";"2000";-
"Guinea";"Other non-renewable energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea";"Other non-renewable energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea-Bissau";"Total Renewable";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea-Bissau";"Total Renewable";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea-Bissau";"Total Renewable";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea-Bissau";"Total Renewable";"Electricity Generation (GWh)";"All";"2000";-
"Guinea-Bissau";"Total Renewable";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea-Bissau";"Total Renewable";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea-Bissau";"Solar photovoltaic";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea-Bissau";"Solar photovoltaic";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea-Bissau";"Solar photovoltaic";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea-Bissau";"Solar photovoltaic";"Electricity Generation (GWh)";"All";"2000";-
"Guinea-Bissau";"Solar photovoltaic";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea-Bissau";"Solar photovoltaic";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea-Bissau";"Solar thermal energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea-Bissau";"Solar thermal energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea-Bissau";"Solar thermal energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea-Bissau";"Solar thermal energy";"Electricity Generation (GWh)";"All";"2000";-
"Guinea-Bissau";"Solar thermal energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea-Bissau";"Solar thermal energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea-Bissau";"Onshore wind energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea-Bissau";"Onshore wind energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea-Bissau";"Onshore wind energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea-Bissau";"Onshore wind energy";"Electricity Generation (GWh)";"All";"2000";-
"Guinea-Bissau";"Onshore wind energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea-Bissau";"Onshore wind energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea-Bissau";"Offshore wind energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea-Bissau";"Offshore wind energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea-Bissau";"Offshore wind energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea-Bissau";"Offshore wind energy";"Electricity Generation (GWh)";"All";"2000";-
"Guinea-Bissau";"Offshore wind energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Guinea-Bissau";"Offshore wind energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Guinea-Bissau";"Renewable hydropower";"Electricity Installed Capacity (MW)";"All";"2000";-
"Guinea-Bissau";"Renewable hydropower";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Guinea-Bissau";"Renewable hydropower";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Guinea-Bissau";"Renewable hydropower";"Electricity Generation (GWh)";"All";"2000";-
